kepid,kepoi_name,planet_name,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,P_STATUS,P_MASS,P_MASS_ERROR_MIN,P_MASS_ERROR_MAX,P_PERIOD,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,P_INCLINATION,P_OMEGA,P_TPERI,P_ANGULAR_DISTANCE,star_name,S_RA,S_DEC,S_MAG,S_DISTANCE,S_METALLICITY,S_MASS,S_RADIUS,S_TYPE,S_AGE,S_TEMPERATURE,S_LOG_G,P_HILL_SPHERE,P_DISTANCE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_FLUX_MIN,P_FLUX_MAX,P_TEMP_EQUIL,P_TEMP_EQUIL_MIN,P_TEMP_EQUIL_MAX,P_TYPE,S_RADIUS_EST,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,S_HZ_CON_MIN,S_HZ_CON_MAX,S_HZ_CON0_MIN,S_HZ_CON0_MAX,S_HZ_CON1_MIN,S_HZ_CON1_MAX,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_HABITABLE,P_ESI,P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST
11858979,K04062.01,,3.05933906,131.7541,1.259,1.7332,1169.2,36.0,1434.0,999.16,37.7,6238.0,4.337,1.116,288.90887,50.16283,14.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5900390,K04063.01,,0.624677585,131.8663,0.522,2.411,37.3,1.28,4391.0,87591.59,31.0,9653.0,4.191,1.996,298.04318,41.195,12.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5444334,K04064.01,,0.759763198,131.78816,0.571,3.083,202.5,1.2,1752.0,2227.19,30.8,5520.0,4.572,0.818,290.50125,40.6945,15.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10139620,K04065.01,,372.37369,138.0835,0.3052,12.33,666.1,2.68,267.0,1.2,15.6,6109.0,4.455,1.029,291.26672,47.114769,15.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8686373,K04066.01,Kepler-1936 b,126.55719,145.69736,0.965,8.079,366.4,4.59,524.0,17.85,24.8,6501.0,4.054,1.854,290.73001,44.836121,13.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5386264,K04135.01,,12.435190544,140.8323906,0.321,3.8305,71.9,0.52,545.0,20.93,4.8,4756.0,4.676,0.62,297.77292,40.589088,14.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3867615,K02289.02,Kepler-379 b,20.0983676,207.57757,0.02,5.207,157.8,1.58,775.0,85.34,20.9,6053.0,4.279,1.26,295.70111,38.945831,13.358,3.0,,,,20.09838,0.152,,,,,0.203,Kepler-379,295.7011,38.945831,13.358,747.0,,,1.31,,,6054.0,4.27,,0.152,0.152,0.152,0.152,89.395103,89.395103,89.395103,783.38156,783.38156,783.38156,Superterran,1.31,2.0653845,1.060591,2.4820765,1.3433597,2.3532344,1.4201904,2.3532344,1.2966999,2.3532344,3.8802904,,,0.0,0.0,0.0,0.2866719,1.65908,3.3913851,0.152
3218844,K07646.01,,85.112898,171.8254,0.033,2.503,513.8,2.21,422.0,7.48,8.0,6018.0,4.485,0.975,286.46753,38.385971,15.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7256914,K04136.01,,2.41750021,133.80584,0.895,4.33,58.2,1.19,1507.0,1221.36,15.2,5575.0,4.189,1.308,281.82318,42.811169,13.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7256914,K04136.02,,4.03357434,134.23275,0.855,5.886,66.2,1.23,1270.0,616.04,15.5,5575.0,4.189,1.308,281.82318,42.811169,13.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3542222,K04137.01,,0.504426087,131.894825,1.321,1.6276,614.5,33.96,2339.0,7077.76,81.7,6043.0,4.452,0.901,290.74918,38.659111,15.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6871071,K02220.04,,7.66462913,137.38342,0.216,3.614,114.1,1.6,1106.0,353.31,13.2,5640.0,4.087,1.515,294.13791,42.370499,14.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5530112,K04067.01,Kepler-1937 b,9.6887216,131.8295,0.118,2.0,655.5,3.09,1014.0,250.25,18.1,6457.0,4.358,1.196,290.65839,40.778542,14.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6226908,K04068.01,Kepler-1546 b,19.597317,135.26526,0.87,4.508,1014.1,3.78,671.0,47.9,23.7,5569.0,4.368,1.019,297.58392,41.541229,15.412,3.0,,,,19.597497,,,,,,,Kepler-1546,297.58394,41.541227,15.412,994.0,0.01,0.95,0.93,,3.72,5623.0,4.48,,0.13981416,0.13981416,0.13981416,0.13981417,39.630042,39.630042,39.630042,639.22101,639.22101,639.22101,Neptunian,0.93,0.77468809,0.66664933,1.577416,0.84439756,1.4955336,0.89303006,1.4955336,0.8151215,1.4955336,2.376442,1.5280698,0.43774702,0.0,0.0,0.0,0.23525549,3.12759,9.950654,0.13981416
5906694,K04069.01,Kepler-1938 b,13.06243545,144.18426,0.128,3.244,464.3,1.36,527.0,18.25,21.4,4522.0,4.615,0.655,299.3519,41.19574,14.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10186945,K04070.01,,0.793663156,131.79065,0.4,0.8244,186.2,1.14,1614.0,1600.85,23.7,5077.0,4.533,0.825,281.44067,47.246471,14.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4636565,K04138.01,,2.81401302,133.0785,0.567,5.801,55.7,1.51,1723.0,2081.51,33.8,5541.0,3.869,1.967,285.41519,39.776009,12.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9956082,K04139.01,Kepler-1557 b,3.74031708,134.70305,0.277,2.394,165.6,1.38,1287.0,646.81,15.6,6260.0,4.433,1.063,293.88141,46.838879,15.331,3.0,,,,3.740325,,,,,,,Kepler-1557,293.88141,46.838879,15.331,1532.0,0.02,1.11,1.17,,3.31,6099.0,4.34,,0.048815391,0.048815391,0.048815391,0.048815392,712.16622,712.16622,712.16622,1316.1041,1316.1041,1316.1041,Superterran,1.17,1.697051,0.95874257,2.2415512,1.2143555,2.1251946,1.2837612,2.1251946,1.1721681,2.1251946,3.5173147,3.6460991,0.45217217,0.0,0.0,0.0,0.27973175,1.52456,2.9378483,0.048815391
3241647,K07650.01,,0.851678507,131.62317,0.418,2.028,67.9,0.85,1840.0,2698.28,9.1,5403.0,4.389,1.029,293.10153,38.340618,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7761585,K04140.01,,205.30627,186.434,0.1543,7.86,671.0,2.48,314.0,2.29,6.4,6045.0,4.494,0.955,294.64081,43.45393,15.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3241248,K04141.01,,0.978046982,131.68639,1.227,2.6137,838.8,129.67,3146.0,23083.37,105.2,5100.0,3.368,4.569,292.99329,38.319489,13.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9716302,K04142.01,,1.332566763,132.04547,0.474,4.001,384.9,1.49,1318.0,713.45,18.2,5134.0,4.599,0.752,294.30887,46.413052,16.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708286,K04071.01,,1.89131005,132.66204,1.035,5.687,155.6,6.4,1590.0,1507.16,18.7,5706.0,4.255,1.12,290.31827,37.91098,15.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6755944,K04072.01,Kepler-1547 b,0.692978457,131.80142,0.938,1.1366,61.0,2.24,3186.0,24240.83,20.9,6105.0,3.805,2.304,283.76407,42.222172,13.447,3.0,,,,0.69297968,,,,,,,Kepler-1547,283.76407,42.222172,13.447,665.0,0.04,1.12,1.18,,3.39,6078.0,4.34,,0.015912163,0.015912163,0.015912163,0.015912163,6724.1443,6724.1443,6724.1443,2307.0349,2307.0349,2307.0349,Terran,1.18,1.7025326,0.96152123,2.2490545,1.2178757,2.1323084,1.2875044,2.1323084,1.1755699,2.1323084,3.5229907,3.5274295,0.45533475,0.0,0.0,0.0,0.2920574,0.8968,0.65772873,0.015912163
10419797,K04073.01,,87.140633,169.262,,18.11,,,,11.37,,,,,297.25598,47.550491,15.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6515335,K04074.01,,185.53285,310.2503,1.2682,31.46,877.0,28.39,302.0,1.96,19.9,5817.0,4.544,0.87,289.61908,41.927189,15.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7777471,K04075.01,,0.885131111,131.8742,0.715,3.377,93.2,0.9,1818.0,2579.83,23.4,5904.0,4.543,0.867,298.86102,43.417679,14.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10294509,K04143.01,,1.85447373,132.50369,0.514,2.665,306.8,1.33,1221.0,527.79,18.9,5341.0,4.609,0.743,298.71082,47.369911,15.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3112129,K04144.01,,0.487656278,132.16692,0.037,1.0129,109.8,0.99,2299.0,6647.8,25.1,5957.0,4.506,0.937,290.33719,38.205009,14.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003019,K07642.01,,0.502622858,131.61123,0.693,3.085,146.0,1.41,2478.0,8838.66,41.1,6029.0,4.385,1.098,294.29196,38.138771,14.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9334893,K02298.02,Kepler-1178 b,31.8055128,150.6791,0.476,3.979,141.7,0.63,378.0,4.84,10.9,4729.0,4.726,0.525,288.45605,45.80212,13.831,3.0,,,,31.80634,,,,,,,Kepler-1178,288.45606,45.802124,13.831,336.0,-0.05,0.8,0.75,,4.68,4990.0,4.59,,0.18234003,0.18234003,0.18234003,0.18234004,9.3982999,9.3982999,9.3982999,446.07433,446.07433,446.07433,Terran,0.75,0.31247362,0.43804904,1.0595192,0.55485387,1.0045191,0.58719818,1.0045191,0.53565052,1.0045191,1.5092822,0.48637658,0.42949931,0.0,0.0,0.0,0.42846462,1.06495,1.2177294,0.18234003
3103212,K04145.01,,3.25424652,133.5121,0.665,5.378,82.1,0.96,1220.0,521.81,18.3,5692.0,4.421,1.004,287.75903,38.281551,14.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000941,K04146.01,Kepler-1558 b,3.50472344,133.72225,0.309,1.9464,90.7,0.8,1019.0,254.49,18.4,5115.0,4.477,0.854,286.81937,46.91169,13.632,3.0,,,,3.5047036,,,,,,,Kepler-1558,286.81937,46.911694,13.632,343.0,0.0,0.83,0.79,,4.9,5101.0,4.57,,0.042426425,0.042426425,0.042426425,0.042426426,210.32517,210.32517,210.32517,970.21441,970.21441,970.21441,Subterran,0.79,0.37858563,0.4795641,1.1549174,0.60743752,1.0949656,0.64276725,1.0949656,0.58641016,1.0949656,1.6612915,0.59582829,0.43814401,0.0,0.0,0.0,0.28711024,0.68381,0.24886708,0.042426425
9455677,K04076.01,Kepler-1548 b,124.827797,208.79191,0.096,6.479,647.5,2.57,350.0,3.56,17.1,5349.0,4.353,1.032,287.47122,46.080662,15.259,3.0,,,,124.82868,,,,,,,Kepler-1548,287.47123,46.080666,15.259,1150.0,0.05,0.99,0.97,,4.37,5706.0,4.46,,0.48707693,0.48707693,0.48707693,0.48707694,3.7667263,3.7667263,3.7667263,354.92446,354.92446,354.92446,Neptunian,0.97,0.89363297,0.71249465,1.6819053,0.90246456,1.594599,0.9543674,1.594599,0.87116508,1.594599,2.5523684,1.7866584,0.45587958,0.0,0.0,0.0,0.48007521,2.64556,7.4891982,0.48707693
6871071,K02220.05,,11.9294568,133.74078,0.3789,3.193,132.3,1.05,797.0,95.42,11.7,5975.0,4.48,0.9,294.13791,42.370499,14.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7690855,K04077.01,,0.786260569,132.166816,1.226,4.556,877.1,15.72,1192.0,477.45,246.0,4223.0,4.681,0.557,294.53149,43.398659,14.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5649837,K04078.01,,0.597934463,131.95507,1.224,3.1225,515.0,23.2,2126.0,4834.45,72.2,6052.0,4.539,0.863,299.07944,40.825642,15.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10141938,K04079.01,,360.76458,148.5386,1.7475,21.22,383.7,60.3,216.0,0.52,10.0,5513.0,4.616,0.724,292.16028,47.166649,14.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8029197,K04147.01,,2.15292788,132.36514,0.45,3.043,41.4,1.02,1841.0,2708.61,21.5,5851.0,3.969,1.555,291.9632,43.88166,12.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12257886,K04148.01,,2.61585431,132.42844,0.577,6.519,169.8,1.28,1358.0,803.03,26.9,6131.0,4.497,0.945,291.22729,50.921791,15.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10875007,K04149.01,,9.54699216,140.15819,0.879,5.063,143.0,1.71,996.0,232.24,17.4,6274.0,4.357,1.232,296.9621,48.25639,14.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10875007,K04149.02,,14.708641,133.85125,0.96,5.394,130.6,1.82,862.0,130.5,12.8,6274.0,4.357,1.232,296.9621,48.25639,14.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11465651,K04150.01,Kepler-1941 b,31.3351094,136.97538,0.706,6.071,264.9,1.99,666.0,46.53,16.7,6404.0,4.393,1.142,296.62704,49.353901,14.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5036480,K04080.01,,1.061002863,132.52463,0.337,1.962,142.4,1.06,1679.0,1883.03,15.7,5767.0,4.538,0.881,297.86734,40.10257,15.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10275077,K04081.01,,363.35755,135.9933,0.0406,19.85,395.3,3.45,305.0,2.05,13.9,5086.0,3.89,1.783,292.27005,47.307362,14.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6592832,K04082.01,,0.924821319,132.09187,0.401,2.594,122.4,1.1,1963.0,3514.31,24.3,6135.0,4.455,0.974,287.47369,42.00375,15.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8524346,K04083.01,,4.4697452,133.00892,0.982,5.33,241.5,2.43,1248.0,574.11,33.8,6102.0,4.316,1.125,300.61877,44.594391,13.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3937814,K04084.01,Kepler-1549 b,214.881456,213.4044,0.023,9.581,759.2,2.68,286.0,1.59,16.1,5323.0,4.378,0.995,286.05243,39.09605,15.188,3.0,,,,214.88655,,,,,,,Kepler-1549,286.05243,39.096053,15.188,792.0,0.02,0.88,0.84,,4.79,5324.0,4.54,,0.67268223,0.67268223,0.67268223,0.67268225,1.1224823,1.1224823,1.1224823,262.23447,262.23447,262.23447,Neptunian,0.84,0.50792479,0.54903554,1.3115572,0.69542975,1.2434749,0.73570119,1.2434749,0.67134308,1.2434749,1.9242588,0.8911968,0.44508366,1.0,1.0,0.0,0.68668611,2.56709,7.1159697,0.67268223
5551228,K04154.02,,122.906853,195.9104,0.974,15.97,819.7,3.55,338.0,3.08,19.9,5692.0,4.547,0.866,296.49731,40.765629,15.593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5471271,K04155.01,,12.422216754,141.8461927,0.056,6.5533,54.5,0.8,864.0,131.73,11.0,6231.0,4.424,1.084,297.60681,40.656479,13.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5881120,K04156.01,Kepler-1943 b,4.85018974,135.31157,0.985,5.676,64.5,1.1,1098.0,344.04,15.8,6032.0,4.485,0.973,293.31827,41.116669,13.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3248696,K07651.01,,383.43595,483.2484,0.025,11.059,1228.0,2.53,214.0,0.5,14.1,5576.0,4.615,0.729,294.74246,38.301811,15.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4548098,K04157.01,Kepler-1982 b,3.82315697,133.06936,0.064,2.388,47.2,0.77,1282.0,638.38,8.9,6202.0,4.422,1.122,287.41006,39.65868,12.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5306383,K04158.01,,0.842336445,131.73901,0.266,1.519,80.1,0.9,1941.0,3367.24,8.8,5765.0,4.415,0.998,299.12286,40.489071,13.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5446285,K00142.02,,339.42934084,187.5194914,,7.5,,,,,,,,,291.14807,40.669399,13.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7021681,K00255.02,,13.6032081,140.3975,0.777,2.592,180.5,0.75,397.0,5.85,9.4,3780.0,4.746,0.511,287.85812,42.542629,15.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041847,K04085.01,,0.914468919,132.120912,1.271,2.695,3426.3,36.84,1884.0,2978.16,189.0,5762.0,4.415,0.989,298.91278,40.110851,14.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3836558,K04086.01,,1.54039744,131.99974,0.723,1.787,127.6,1.08,1520.0,1267.95,7.0,5649.0,4.421,0.884,286.99091,38.916222,14.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4770617,K02243.02,Kepler-1154 c,8.45805119,137.06123,0.697,2.998,258.7,2.52,1117.0,367.05,18.3,6172.0,4.198,1.471,297.47711,39.877239,14.806,3.0,,,,8.4580831,,,,,,,Kepler-1154,297.47713,39.877247,14.806,1531.0,0.04,1.26,1.43,,2.29,6327.0,4.23,,0.087729915,0.087729915,0.087729915,0.087729917,381.46671,381.46671,381.46671,1125.924,1125.924,1125.924,Superterran,1.43,2.935973,1.243748,2.8951177,1.5753371,2.7448356,1.6650799,2.7448356,1.5205539,2.7448356,4.626364,5.6272027,0.44359598,0.0,0.0,0.0,0.24034144,2.36531,6.1925912,0.087729915
6106282,K04087.01,Kepler-440 b,101.1107014,215.5204,0.046,8.029,878.1,1.61,229.0,0.65,24.1,4133.0,4.705,0.561,285.34995,41.452209,15.134,3.0,,,,101.11141,0.242,0.34,89.93,,,0.927,Kepler-440,285.34995,41.452206,15.134,261.0,-0.3,0.57,0.56,,1.3,4134.0,4.71,,0.2559876,0.15972,0.32428,0.24563727,1.4900179,0.78038023,3.2168291,275.12777,239.45366,341.19441,Superterran,0.56,0.082062849,0.23161616,0.58236227,0.29337806,0.55212795,0.31079951,0.55212795,0.28321758,0.55212795,0.77345859,0.099821472,0.30986582,1.0,0.0,2.0,0.73934419,1.9057,4.2910395,0.242
4946584,K04088.01,,0.907943645,132.133484,1.356,1.9144,1028.9,49.37,2219.0,5715.61,53.7,6434.0,4.354,1.166,297.36047,40.056141,13.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6463499,K04163.01,,94.446856,166.1513,0.977,7.502,436.4,7.13,611.0,32.93,20.0,5780.0,3.729,2.478,297.49054,41.8326,13.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8254882,K04164.01,,0.92565941,132.11002,0.042,1.488,30.0,0.88,2383.0,7600.86,11.2,6058.0,4.135,1.612,298.38754,44.151962,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6042031,K04165.01,,0.537110149,131.55982,1.106,1.7976,92.0,32.19,3195.0,24545.75,41.1,5395.0,3.739,2.537,291.69067,41.332878,13.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4078311,K04166.01,Kepler-1944 b,9.84262076,134.02155,0.234,1.6018,626.4,2.41,801.0,97.62,16.8,5585.0,4.49,0.972,296.5105,39.173321,15.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5475735,K04167.01,,2.99194823,134.1641,0.71,4.39,99.6,0.78,1019.0,255.16,18.2,5269.0,4.62,0.727,298.57779,40.681438,14.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11709124,K00435.05,Kepler-154 c,62.3026877,179.09948,0.712,7.509,859.3,3.05,454.0,10.05,45.0,5688.0,4.415,0.971,289.78052,49.89653,14.534,3.0,,,,62.303276,0.303,,,,,0.322,Kepler-154,289.78052,49.89653,14.534,939.89,,,1.0,,,5690.0,4.42,,0.303,0.303,0.303,0.30300001,10.229454,10.229454,10.229454,455.6255,455.6255,455.6255,Neptunian,1.0,0.93915594,0.73111236,1.7266262,0.92604665,1.6369985,0.97932022,1.6369985,0.89393134,1.6369985,2.6165716,,,0.0,0.0,0.0,0.32213517,2.94823,9.0013132,0.303
9022166,K02175.02,Kepler-368 c,72.3826983,179.49813,0.791,8.279,366.4,4.21,575.0,25.83,29.5,5508.0,3.897,1.988,291.88004,45.387932,12.848,3.0,,,,72.379334,0.36,,,,,0.457,Kepler-368,291.88005,45.387936,12.848,788.3,,,2.02,,,5502.0,3.9,,0.36,0.36,0.36,0.36000001,25.850487,25.850487,25.850487,574.46304,574.46304,574.46304,Neptunian,2.02,3.3502231,1.3961066,3.3155892,1.768355,3.1434793,1.8704209,3.1434793,1.7070717,3.1434793,4.9419761,,,0.0,0.0,0.0,0.22387639,3.87866,14.339947,0.36
10075409,K04019.01,,360.33012,159.4314,0.3698,15.16,1022.0,2.34,200.0,0.38,12.2,5054.0,4.606,0.74,291.90503,47.094929,15.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7038096,K04020.01,,0.566803149,131.79596,0.822,1.643,246.0,1.93,2380.0,7612.11,52.6,6147.0,4.435,1.096,293.18408,42.528019,14.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3345973,K07652.01,,15.3466028,143.8142,0.591,4.966,238.5,3.64,1194.0,480.12,13.0,6771.0,3.934,2.259,292.38293,38.40057,14.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967788,K04021.01,,7.23531329,133.12054,0.326,3.338,112.2,1.53,1207.0,501.36,14.0,6422.0,4.219,1.421,294.03436,50.371651,13.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11972872,K04089.01,,0.531106622,131.906467,0.94,3.0293,5133.6,7.54,1781.0,2371.49,286.2,4978.0,4.539,0.762,296.34622,50.390789,15.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9899233,K04090.01,,1.332547503,132.05767,0.746,4.521,130.3,1.23,1719.0,2062.92,25.5,6077.0,4.471,0.999,295.16696,46.754341,15.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103227,K04091.01,Kepler-1550 b,225.585245,272.79566,0.066,11.166,754.9,3.71,348.0,3.48,18.6,5929.0,4.243,1.363,287.76456,38.294701,14.9,3.0,,,,225.58281,,,,,,,Kepler-1550,287.76456,38.294704,14.9,1202.0,0.01,1.07,1.11,,3.55,5991.0,4.38,,0.74160875,0.74160875,0.74160875,0.74160877,2.5857241,2.5857241,2.5857241,323.06541,323.06541,323.06541,Neptunian,1.11,1.4221057,0.88345388,2.070448,1.1189972,1.9629731,1.1830575,1.9629731,1.0801411,1.9629731,3.2198061,2.9918145,0.45191576,0.0,0.0,0.0,0.52697666,3.01549,9.3527288,0.74160875
4850961,K04092.01,Kepler-1551 b,24.4972683,133.92177,0.817,5.43,449.1,2.74,722.0,64.25,19.5,6392.0,4.399,1.162,295.78552,39.907921,15.152,3.0,,,,24.49737,,,,,,,Kepler-1551,295.78551,39.907921,15.152,1560.0,0.01,1.14,1.22,,2.88,6136.0,4.32,,0.17240803,0.17240803,0.17240803,0.17240803,63.596722,63.596722,63.596722,719.45493,719.45493,719.45493,Neptunian,1.22,1.8903826,1.0096006,2.3586378,1.2787716,2.2362034,1.3518189,2.2362034,1.234339,2.2362034,3.7122621,3.9200848,0.44575053,0.0,0.0,0.0,0.24359149,2.65677,7.5431552,0.17240803
3102309,K07643.01,,4.20253859,132.3097,0.937,5.389,31.5,0.71,1136.0,394.08,8.8,5596.0,4.343,1.015,287.45532,38.23959,13.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8521059,K04093.01,,0.535578808,131.80805,1.225,1.7973,193.6,33.97,2870.0,16161.27,38.3,6610.0,4.264,1.313,299.75021,44.561981,13.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5217574,K04151.01,,0.89486317,132.21767,0.65,2.657,172.0,1.19,1764.0,2296.25,16.1,5764.0,4.548,0.863,298.90012,40.303589,15.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
